0,553.70,0.933780,0.928046,86.22,0.946357,0.941576,88.05,0.947585,0.943779,88.27
1,571.95,0.955205,0.950889,90.19,0.948252,0.943047,89.64,0.949008,0.944538,89.73
2,565.02,0.960067,0.956804,90.95,0.961032,0.957699,90.88,0.962443,0.959719,91.05
3,564.71,0.962062,0.959234,91.16,0.963605,0.960797,91.13,0.964473,0.962155,91.28
4,560.46,0.963567,0.961063,91.29,0.963264,0.960400,90.83,0.964097,0.961278,90.96
5,544.01,0.965214,0.962961,91.45,0.966798,0.964950,91.41,0.967371,0.965494,91.61
6,564.15,0.966574,0.964532,91.57,0.962711,0.960546,90.89,0.963452,0.961383,91.02
7,566.12,0.967838,0.965976,91.67,0.950721,0.944826,89.85,0.951384,0.945756,90.00
8,575.11,0.971937,0.970575,92.17,0.970994,0.968350,91.50,0.972088,0.969269,91.71
9,568.89,0.993505,0.993314,96.35,0.990705,0.990027,95.53,0.991331,0.990839,95.68
10,562.03,0.994194,0.994043,96.52,0.993708,0.993161,96.32,0.994286,0.994152,96.46
11,546.04,0.995010,0.994911,96.72,0.988787,0.988145,91.69,0.989193,0.988569,91.81
12,562.80,0.995466,0.995380,96.87,0.992739,0.992367,95.73,0.993454,0.993349,95.85
13,560.88,0.995593,0.995523,96.91,0.995816,0.995414,96.87,0.996323,0.996264,97.12
14,579.39,0.995739,0.995675,96.95,0.995340,0.994987,96.82,0.995859,0.995817,96.96
15,569.33,0.995329,0.995255,96.80,0.995747,0.995324,96.89,0.996281,0.996245,97.13
16,568.93,0.994738,0.994630,96.62,0.993524,0.992477,96.35,0.994285,0.994131,96.53
17,570.70,0.995135,0.995037,96.75,0.992245,0.991976,96.01,0.992712,0.992516,96.10
18,562.74,0.995528,0.995451,96.87,0.993554,0.992248,96.24,0.994234,0.993882,96.45
19,562.90,0.995807,0.995729,96.97,0.996081,0.995909,96.96,0.996433,0.996380,97.10
20,565.71,0.996182,0.996130,97.08,0.995810,0.995414,97.03,0.996293,0.996244,97.16
21,546.76,0.996168,0.996122,97.09,0.995622,0.995298,96.78,0.996145,0.996117,96.89
22,560.58,0.995845,0.995760,96.98,0.995988,0.995636,97.09,0.996530,0.996507,97.25
23,574.66,0.996108,0.996049,97.05,0.991165,0.989766,95.27,0.992125,0.992057,95.44
24,578.76,0.995833,0.995750,96.98,0.579312,0.571391,52.71,0.578620,0.571452,52.93
25,561.23,0.993090,0.992988,96.01,0.994279,0.993619,96.67,0.995127,0.994682,96.90
26,547.44,0.995568,0.995507,96.86,0.995727,0.995452,96.87,0.996133,0.996095,97.04
27,559.16,0.996305,0.996259,97.13,0.996146,0.995750,97.07,0.996549,0.996456,97.21
28,570.84,0.995980,0.995923,97.00,0.996467,0.996307,97.11,0.996877,0.996854,97.30
29,554.97,0.996430,0.996387,97.17,0.995983,0.995518,97.02,0.996417,0.996357,97.19
30,563.37,0.996057,0.995982,97.05,0.995768,0.994725,96.94,0.996245,0.996194,97.09
31,560.54,0.996408,0.996373,97.15,0.996029,0.995671,97.03,0.996327,0.996278,97.13
32,565.53,0.996558,0.996526,97.20,0.996127,0.995090,97.15,0.996621,0.996597,97.25
33,566.85,0.995905,0.995850,96.99,0.996271,0.995792,97.10,0.996686,0.996651,97.26
34,558.31,0.995997,0.995944,97.04,0.994409,0.993504,96.69,0.995131,0.995038,96.87
35,576.65,0.995087,0.995004,96.72,0.994557,0.994256,96.63,0.995071,0.995024,96.80
36,569.76,0.996195,0.996148,97.08,0.995921,0.995532,96.95,0.996548,0.996510,97.12
37,567.02,0.996560,0.996524,97.22,0.996204,0.995776,96.98,0.996660,0.996656,97.16
38,573.44,0.995174,0.995083,96.74,0.995413,0.994459,96.84,0.995955,0.995910,96.96
39,551.34,0.996552,0.996524,97.20,0.996426,0.995873,97.19,0.996794,0.996767,97.29
40,567.77,0.996253,0.996195,97.11,0.923243,0.896919,86.89,0.923812,0.896443,86.99
41,557.71,0.995998,0.995950,97.02,0.996396,0.996053,97.14,0.996842,0.996838,97.29
42,556.64,0.996535,0.996505,97.19,0.995770,0.995495,97.04,0.996268,0.996229,97.18
