0,162.45,0.957163,0.660073,89.09,0.991220,0.840428,92.39,0.992346,0.841317,92.20
1,155.12,0.995214,0.857497,93.25,0.995798,0.886232,93.75,0.996436,0.893009,93.51
2,155.52,0.996235,0.877197,93.99,0.995943,0.917263,94.30,0.996705,0.924876,93.98
3,155.34,0.996754,0.889069,94.30,0.995968,0.920014,94.19,0.996865,0.926832,94.06
4,155.45,0.996471,0.890061,93.91,0.995051,0.901508,91.31,0.995629,0.903586,91.16
5,161.95,0.997081,0.904606,94.45,0.996940,0.930885,94.70,0.997535,0.926146,94.50
6,161.39,0.997172,0.905511,94.57,0.989453,0.812813,85.40,0.989930,0.818480,85.20
7,159.01,0.996487,0.896936,93.86,0.995987,0.919992,94.78,0.996827,0.926680,94.49
8,154.81,0.997210,0.910454,94.52,0.995171,0.936640,93.82,0.994743,0.939405,93.69
9,155.78,0.997334,0.911370,94.65,0.995680,0.941640,94.75,0.995299,0.943685,94.55
10,158.76,0.997253,0.910856,94.54,0.988468,0.779226,88.95,0.989489,0.797896,88.77
11,164.73,0.996496,0.892002,94.14,0.998161,0.940072,95.05,0.998092,0.938957,94.90
12,155.93,0.997421,0.907784,94.73,0.997022,0.933076,94.63,0.997557,0.945809,94.48
13,155.01,0.997259,0.907021,94.81,0.996507,0.922278,93.99,0.997053,0.931634,93.75
14,157.13,0.997593,0.913585,94.89,0.997178,0.931728,95.16,0.997821,0.936560,95.01
15,157.68,0.997618,0.912499,94.99,0.997442,0.938984,95.35,0.998026,0.943035,95.14
16,157.17,0.997651,0.916708,94.99,0.997311,0.938769,95.13,0.997947,0.947545,94.99
17,156.06,0.997622,0.916747,95.00,0.996758,0.926575,93.90,0.996726,0.931560,93.67
18,154.50,0.997677,0.915154,94.99,0.997304,0.945409,95.07,0.997911,0.950921,94.90
19,158.14,0.997731,0.915803,95.06,0.997275,0.958181,95.21,0.997907,0.961638,95.09
20,160.57,0.997736,0.918494,95.10,0.997804,0.941724,94.90,0.997654,0.947283,94.75
21,156.37,0.997733,0.916229,95.12,0.997550,0.926734,94.51,0.997655,0.936920,94.41
22,160.88,0.997604,0.913263,95.01,0.996117,0.903628,94.33,0.996459,0.915374,94.09
23,156.21,0.997381,0.912054,94.69,0.997070,0.946858,95.00,0.997518,0.949472,94.82
24,155.74,0.997044,0.910994,94.53,0.997086,0.946383,94.55,0.997714,0.950173,94.44
25,158.90,0.997553,0.915373,94.87,0.997425,0.959338,95.32,0.998021,0.960027,95.15
26,155.42,0.997474,0.913229,94.75,0.997315,0.923464,95.27,0.998010,0.941493,95.16
27,157.16,0.996907,0.901536,94.32,0.997088,0.922815,94.99,0.997784,0.933603,94.86
28,157.40,0.997314,0.909200,94.57,0.996912,0.927428,94.77,0.997561,0.938554,94.61
29,154.83,0.997351,0.913239,94.64,0.997785,0.942676,95.04,0.997879,0.948782,94.92
30,159.29,0.997483,0.917669,94.77,0.997335,0.937645,95.32,0.997982,0.951765,95.20
31,161.99,0.997472,0.917198,94.77,0.997006,0.935567,94.05,0.997051,0.942665,93.80
32,161.35,0.997264,0.912163,94.57,0.997152,0.940145,94.97,0.997760,0.952703,94.80
33,156.63,0.997286,0.918557,94.83,0.996674,0.938911,94.91,0.997692,0.943484,94.72
34,155.50,0.997631,0.924554,95.00,0.998372,0.957556,95.73,0.998390,0.963165,95.52
35,157.22,0.997739,0.921228,95.06,0.997404,0.951102,95.17,0.998113,0.955875,95.13
36,155.95,0.997334,0.912787,94.77,0.996943,0.940140,94.56,0.997546,0.948672,94.40
37,154.84,0.997763,0.924010,95.08,0.997209,0.950777,95.13,0.997925,0.960099,94.98
38,159.64,0.997811,0.922782,95.14,0.997515,0.939546,95.56,0.998102,0.960308,95.35
39,156.65,0.997307,0.914841,94.70,0.997054,0.949811,94.77,0.997686,0.951723,94.76
40,157.09,0.997535,0.915007,94.89,0.997313,0.939607,94.32,0.997254,0.948860,94.17
41,155.40,0.997568,0.917279,94.99,0.996940,0.937476,94.98,0.997643,0.946813,94.81
42,156.18,0.997623,0.920143,95.01,0.997234,0.949263,95.24,0.997961,0.961691,95.08
43,156.70,0.997351,0.913985,94.76,0.995315,0.924489,94.30,0.994909,0.932131,94.16
44,160.17,0.997198,0.911573,94.62,0.997292,0.923643,95.39,0.998034,0.939619,95.31
45,162.46,0.996990,0.906954,94.36,0.996969,0.906930,92.94,0.996946,0.919980,92.74
46,161.26,0.997116,0.907227,94.36,0.996802,0.944584,94.74,0.997459,0.951889,94.54
47,158.84,0.997381,0.913264,94.66,0.997769,0.939799,94.79,0.997807,0.948826,94.60
48,154.66,0.997460,0.912244,94.86,0.997771,0.931806,94.35,0.997668,0.923785,94.20
49,158.33,0.997500,0.909207,94.86,0.996992,0.937532,95.50,0.995968,0.940323,95.28
50,157.55,0.997469,0.913607,94.88,0.997007,0.928019,95.07,0.997543,0.943084,94.79
51,158.99,0.997557,0.914593,94.99,0.996968,0.927700,94.75,0.997583,0.943124,94.49
52,155.52,0.997708,0.912327,95.07,0.998110,0.938424,95.16,0.998138,0.948244,95.01
