0,144.55,0.782154,0.249420,61.51,0.928012,0.472139,68.25,0.927915,0.472604,68.38
1,145.86,0.903320,0.416572,71.90,0.965069,0.621836,82.20,0.966933,0.630353,82.07
2,138.47,0.921605,0.483557,76.82,0.933853,0.603596,85.76,0.926561,0.605606,85.44
3,140.46,0.897202,0.460863,75.58,0.911964,0.511015,78.90,0.894057,0.495087,78.76
4,140.41,0.880016,0.431004,75.11,0.937577,0.600568,81.99,0.955347,0.599629,81.80
5,140.50,0.922337,0.489229,79.32,0.970058,0.638605,86.39,0.973123,0.635976,86.22
6,139.36,0.926577,0.498918,79.97,0.948216,0.510524,74.62,0.959410,0.518575,74.40
7,138.85,0.889295,0.382157,70.29,0.932936,0.504849,76.42,0.922630,0.505383,76.22
8,139.00,0.899846,0.430054,74.42,0.965776,0.587412,83.76,0.964080,0.591968,83.44
9,137.80,0.903900,0.428918,74.27,0.909693,0.474822,81.96,0.896445,0.470065,81.76
10,138.96,0.890909,0.401036,74.10,0.956052,0.492608,80.45,0.954640,0.495025,80.11
11,139.99,0.934522,0.453178,76.98,0.970878,0.597649,84.26,0.971508,0.598114,84.12
12,144.49,0.934316,0.457907,77.10,0.968297,0.610170,83.08,0.970499,0.606993,82.93
13,139.46,0.892998,0.375201,68.26,0.949457,0.474736,71.64,0.948771,0.469137,71.61
14,138.37,0.906248,0.361218,70.31,0.932264,0.435224,74.91,0.930230,0.427905,75.05
15,135.37,0.916814,0.388448,72.14,0.936822,0.480503,79.24,0.935842,0.483922,78.95
16,135.72,0.877226,0.351518,68.29,0.871060,0.329723,64.31,0.872348,0.342401,64.34
17,138.49,0.878251,0.354330,69.03,0.928608,0.451351,76.84,0.931453,0.448202,76.65
18,140.21,0.918464,0.404132,73.55,0.948021,0.461121,78.39,0.950300,0.468374,78.38
19,138.73,0.941004,0.460870,77.40,0.967977,0.595416,82.61,0.969576,0.591880,82.13
20,138.29,0.948466,0.510740,79.33,0.960918,0.548696,76.75,0.962393,0.546465,76.36
21,137.87,0.956089,0.544454,81.77,0.929750,0.467975,72.67,0.936822,0.481943,72.53
22,138.18,0.956963,0.552556,82.42,0.974597,0.660844,77.86,0.978263,0.668323,77.67
