0,139.73,0.961670,0.685558,89.39,0.992802,0.866851,93.58,0.996183,0.901740,93.49
1,135.73,0.996491,0.885408,94.35,0.997300,0.925058,94.99,0.997747,0.927960,94.87
2,135.10,0.997535,0.906800,94.97,0.997462,0.930569,95.18,0.997889,0.946239,95.03
3,133.93,0.997691,0.911547,95.14,0.998296,0.926162,94.85,0.998208,0.941003,94.66
4,133.87,0.997939,0.921176,95.30,0.998373,0.932674,95.61,0.998356,0.945324,95.50
5,133.66,0.998090,0.925187,95.56,0.998631,0.943949,95.77,0.998684,0.959371,95.52
6,135.38,0.998161,0.931490,95.64,0.998393,0.956495,95.59,0.998345,0.964202,95.44
7,132.35,0.998218,0.929975,95.61,0.998309,0.932350,95.92,0.998546,0.948471,95.80
8,136.24,0.998273,0.935376,95.80,0.998733,0.954942,96.09,0.998665,0.963212,95.95
9,133.80,0.998312,0.934213,95.79,0.998725,0.962434,96.16,0.998780,0.970723,96.07
10,134.44,0.998336,0.935960,95.83,0.998533,0.941645,95.77,0.998551,0.959576,95.65
11,136.27,0.998372,0.934494,95.87,0.998639,0.965996,96.05,0.998721,0.971439,95.95
12,132.75,0.998382,0.934888,95.85,0.998459,0.944318,95.60,0.998362,0.955956,95.55
13,138.92,0.998326,0.935196,95.86,0.998577,0.957783,95.78,0.998529,0.957781,95.61
14,133.43,0.998441,0.941024,95.95,0.998783,0.963046,96.08,0.998754,0.972711,96.04
15,134.07,0.998346,0.938819,95.93,0.998341,0.960392,96.54,0.998738,0.964704,96.43
16,131.76,0.998429,0.939559,95.95,0.998704,0.962098,95.97,0.998685,0.971351,95.79
17,132.73,0.998468,0.941349,95.96,0.998697,0.959592,96.04,0.998610,0.939066,95.89
18,138.26,0.998152,0.936770,95.78,0.998491,0.957547,95.72,0.998275,0.931003,95.49
19,138.45,0.998382,0.940465,95.83,0.998637,0.971257,96.17,0.998788,0.959657,96.00
20,130.34,0.998295,0.938716,95.85,0.998044,0.953283,95.48,0.998417,0.951421,95.36
21,133.69,0.998354,0.942012,95.92,0.997685,0.942304,94.12,0.997732,0.937055,93.93
22,134.93,0.998456,0.943915,95.97,0.998773,0.966041,96.07,0.998736,0.973534,95.89
23,133.64,0.998341,0.947286,95.97,0.998676,0.972343,96.06,0.998625,0.973296,95.88
24,131.40,0.998519,0.948721,96.02,0.998544,0.947395,96.11,0.998233,0.937563,95.97
25,131.77,0.998452,0.945777,95.97,0.998811,0.957533,96.18,0.998649,0.951434,96.08
26,129.50,0.998525,0.947659,96.03,0.998892,0.965588,96.37,0.998821,0.960341,96.26
27,130.30,0.998448,0.946247,96.05,0.998812,0.976062,96.08,0.998753,0.979314,95.93
28,131.06,0.998478,0.945920,96.08,0.998375,0.969490,96.28,0.998732,0.959402,96.17
29,132.68,0.998517,0.947319,96.06,0.998868,0.953515,96.35,0.998888,0.967276,96.20
30,132.04,0.998545,0.949391,96.07,0.998768,0.962145,96.26,0.998809,0.954522,96.11
31,131.06,0.998501,0.947155,96.10,0.998379,0.957228,95.66,0.998444,0.958303,95.43
32,130.06,0.998472,0.948231,96.06,0.998410,0.971112,96.69,0.998878,0.978228,96.61
33,131.05,0.998413,0.947475,96.13,0.998273,0.961006,95.37,0.998514,0.967993,95.21
34,129.80,0.998502,0.946252,96.12,0.998811,0.974891,96.23,0.998816,0.978715,96.19
35,132.92,0.998453,0.948931,96.13,0.998774,0.976921,96.46,0.998940,0.979210,96.35
36,132.32,0.998502,0.947085,96.14,0.986469,0.956062,96.37,0.998509,0.978774,96.21
37,130.29,0.998512,0.946191,96.14,0.997531,0.952282,95.66,0.998150,0.967583,95.58
38,134.97,0.998478,0.950209,96.20,0.997092,0.962016,96.16,0.998644,0.970115,95.89
39,136.68,0.998510,0.949224,96.18,0.998689,0.960383,95.89,0.998685,0.968868,95.74
40,133.74,0.998616,0.949384,96.21,0.997652,0.952212,94.42,0.997847,0.957786,94.23
41,132.84,0.998446,0.950166,96.11,0.998953,0.968240,96.48,0.998895,0.976248,96.28
42,130.12,0.998541,0.947659,96.20,0.998859,0.969411,96.49,0.998886,0.978837,96.43
43,130.47,0.998490,0.949151,96.18,0.998988,0.965057,96.59,0.998956,0.970314,96.43
44,131.46,0.998602,0.951205,96.23,0.998032,0.955175,96.39,0.998696,0.976687,96.29
45,132.26,0.998501,0.948929,96.21,0.998889,0.973730,95.96,0.998802,0.976989,95.89
46,130.97,0.998549,0.951661,96.21,0.996139,0.968247,96.68,0.997492,0.976363,96.64
47,134.65,0.998561,0.951293,96.27,0.999030,0.972799,96.66,0.999008,0.978604,96.54
48,134.70,0.998624,0.948812,96.25,0.998818,0.959266,96.42,0.998736,0.956473,96.26
49,134.37,0.998506,0.950420,96.26,0.998938,0.955897,96.48,0.998917,0.972470,96.41
50,131.38,0.998601,0.950844,96.30,0.998341,0.963564,95.27,0.998293,0.964491,95.16
51,134.00,0.998551,0.950006,96.26,0.998649,0.960332,95.81,0.998586,0.964321,95.56
52,130.82,0.998527,0.950343,96.20,0.998275,0.972266,96.65,0.998891,0.979674,96.55
53,131.61,0.998631,0.950219,96.28,0.998676,0.967248,96.60,0.998885,0.968457,96.40
54,132.11,0.998586,0.948823,96.29,0.999072,0.975876,96.80,0.999068,0.976522,96.67
55,133.69,0.998610,0.950600,96.29,0.998984,0.966318,96.51,0.998972,0.972726,96.36
56,131.98,0.998609,0.953058,96.29,0.996823,0.935357,94.17,0.997160,0.944379,93.98
57,131.34,0.998624,0.950196,96.32,0.998772,0.955208,96.24,0.998790,0.964671,96.17
58,132.60,0.998690,0.954624,96.38,0.929008,0.791797,87.77,0.927807,0.788184,87.71
59,131.11,0.998697,0.953261,96.36,0.998948,0.966296,96.46,0.998924,0.969638,96.35
60,130.47,0.998664,0.951786,96.37,0.998810,0.964090,96.62,0.998506,0.946665,96.44
61,134.60,0.998614,0.954729,96.36,0.998986,0.976956,96.57,0.999001,0.982003,96.41
62,133.90,0.998639,0.954051,96.40,0.998825,0.966217,96.30,0.998790,0.977040,96.12
63,133.07,0.998685,0.952005,96.38,0.995723,0.958269,96.40,0.998616,0.977625,96.26
64,132.94,0.998646,0.954499,96.31,0.997971,0.966855,96.24,0.998647,0.972438,96.09
65,134.73,0.998374,0.954615,96.27,0.998240,0.973437,96.64,0.998855,0.965274,96.53
66,136.30,0.998673,0.954990,96.38,0.998295,0.967662,96.80,0.998919,0.976053,96.74
67,132.54,0.998702,0.953843,96.41,0.998776,0.971089,96.61,0.998975,0.971902,96.49
68,134.03,0.998704,0.954836,96.42,0.998706,0.975500,96.86,0.999044,0.981739,96.76
69,131.42,0.998732,0.955545,96.45,0.998947,0.974549,96.64,0.999013,0.981894,96.52
70,130.40,0.998748,0.955283,96.45,0.998771,0.972350,96.62,0.998978,0.976769,96.53
71,139.39,0.998724,0.958764,96.48,0.998321,0.975162,96.76,0.998947,0.979672,96.62
72,131.58,0.998763,0.955484,96.46,0.997793,0.961643,96.78,0.998932,0.979881,96.67
73,132.38,0.998709,0.957063,96.45,0.998537,0.963963,96.42,0.998842,0.981613,96.43
74,134.81,0.998737,0.957956,96.51,0.998870,0.967523,96.42,0.998912,0.975067,96.34
75,133.22,0.998731,0.957759,96.49,0.996906,0.946440,95.69,0.997470,0.952146,95.61
76,132.74,0.998743,0.956916,96.51,0.998886,0.976406,96.84,0.999114,0.981893,96.67
77,132.00,0.998778,0.956969,96.53,0.998089,0.957963,96.21,0.998616,0.965515,96.09
78,130.95,0.998784,0.959063,96.49,0.998384,0.978096,96.91,0.999007,0.982844,96.79
79,133.49,0.998758,0.958363,96.53,0.998328,0.970776,96.87,0.998977,0.980707,96.75
80,138.16,0.998772,0.957450,96.55,0.999107,0.978609,96.75,0.999143,0.983028,96.72
81,130.80,0.998828,0.958638,96.55,0.998887,0.974117,96.77,0.999083,0.978910,96.69
82,132.58,0.998813,0.960894,96.58,0.998639,0.968904,96.01,0.998630,0.974420,95.87
83,132.67,0.998745,0.958054,96.55,0.999189,0.981852,96.98,0.999184,0.981112,96.85
84,135.31,0.998783,0.961509,96.61,0.999134,0.981520,96.91,0.999128,0.982495,96.78
85,130.99,0.998845,0.960623,96.61,0.999058,0.977983,96.82,0.999065,0.982038,96.70
86,131.40,0.998682,0.955480,96.47,0.998437,0.963733,95.44,0.998460,0.974152,95.30
87,132.85,0.998778,0.961716,96.62,0.998294,0.976580,96.95,0.999004,0.981426,96.86
88,132.17,0.998828,0.963682,96.62,0.998280,0.976362,96.78,0.998834,0.979530,96.70
89,134.83,0.998836,0.961678,96.65,0.998774,0.978820,96.95,0.999169,0.983029,96.87
90,132.97,0.998773,0.960763,96.58,0.998311,0.975729,96.76,0.998972,0.983467,96.70
91,131.34,0.998865,0.962048,96.69,0.998820,0.980284,97.05,0.999179,0.983972,96.90
92,132.81,0.998898,0.962412,96.67,0.998848,0.964926,96.82,0.999060,0.976357,96.72
93,134.33,0.998892,0.961126,96.70,0.998134,0.974269,96.63,0.998772,0.977033,96.43
94,132.35,0.998892,0.962797,96.69,0.998423,0.971131,97.05,0.998968,0.966404,96.92
95,131.89,0.998856,0.961561,96.66,0.998640,0.971092,97.11,0.999208,0.981195,97.03
96,133.09,0.998823,0.961734,96.70,0.997981,0.974014,96.27,0.998658,0.976860,96.14
97,134.88,0.998834,0.965800,96.74,0.980732,0.784262,84.33,0.980858,0.790437,84.00
98,132.90,0.998918,0.963334,96.73,0.998027,0.982056,97.17,0.999088,0.987062,97.00
99,130.81,0.998937,0.965881,96.76,0.998558,0.976788,97.03,0.999185,0.984069,96.89
100,133.06,0.998868,0.964024,96.74,0.998399,0.978925,96.93,0.999014,0.987508,96.83
101,133.68,0.998771,0.964318,96.77,0.998419,0.966898,97.09,0.999044,0.974748,97.02
102,130.39,0.998909,0.965008,96.73,0.998343,0.970163,97.18,0.998990,0.967475,97.05
103,132.65,0.998980,0.966745,96.81,0.998418,0.975040,96.97,0.999058,0.983686,96.90
104,134.33,0.998973,0.967805,96.84,0.998395,0.969899,97.16,0.999089,0.986252,97.05
105,130.21,0.998985,0.966322,96.82,0.998328,0.974570,96.81,0.999019,0.984309,96.76
106,130.12,0.998874,0.965173,96.84,0.998522,0.976149,97.25,0.999086,0.971073,97.07
107,130.04,0.998977,0.967195,96.86,0.998397,0.978909,96.94,0.999012,0.983502,96.87
108,134.30,0.998978,0.969022,96.85,0.998770,0.965708,97.10,0.999044,0.983007,97.01
109,134.16,0.998928,0.967109,96.79,0.998939,0.979716,96.67,0.998973,0.981151,96.57
110,131.96,0.998973,0.969456,96.91,0.999034,0.983039,97.08,0.999169,0.978909,96.94
111,130.74,0.999020,0.967560,96.90,0.998296,0.981276,97.14,0.999083,0.984646,97.00
112,133.04,0.999031,0.968660,96.91,0.997968,0.983704,97.39,0.999185,0.986535,97.23
113,137.17,0.999016,0.968989,96.92,0.998440,0.983580,97.05,0.999094,0.985195,96.97
114,131.02,0.999031,0.969289,96.94,0.998517,0.984021,97.34,0.999135,0.987019,97.32
115,131.77,0.998929,0.969152,96.95,0.998516,0.975824,97.24,0.999050,0.977497,97.10
116,130.28,0.998966,0.970348,96.93,0.998460,0.982045,97.16,0.999117,0.986279,97.08
117,133.43,0.999066,0.970316,96.99,0.998522,0.984833,97.15,0.999147,0.986774,97.14
118,131.15,0.999028,0.967752,96.97,0.998514,0.977178,96.27,0.998751,0.984396,96.19
119,132.26,0.999057,0.972195,97.01,0.998189,0.968603,97.01,0.999017,0.974596,96.96
120,130.81,0.998983,0.968567,96.98,0.998507,0.984184,97.33,0.999131,0.988753,97.23
121,133.54,0.999104,0.972497,97.05,0.998533,0.983489,97.35,0.999178,0.988713,97.22
122,136.33,0.999084,0.972530,97.05,0.998447,0.979950,97.27,0.999144,0.985386,97.18
123,135.24,0.999080,0.972216,97.06,0.998455,0.983480,97.26,0.999076,0.986231,97.09
124,130.76,0.999117,0.973633,97.09,0.998537,0.983293,97.40,0.999163,0.985296,97.28
125,129.98,0.999095,0.971859,97.07,0.997224,0.933213,95.21,0.997848,0.965237,95.13
126,131.08,0.999062,0.973392,97.09,0.997913,0.975437,95.92,0.998518,0.978479,95.79
127,131.16,0.999111,0.973818,97.12,0.998582,0.985350,97.41,0.999220,0.989147,97.32
128,134.69,0.999115,0.973661,97.12,0.998552,0.984948,97.49,0.999204,0.986684,97.39
129,131.90,0.999078,0.973471,97.14,0.998328,0.984131,97.43,0.999193,0.989655,97.37
130,130.05,0.999128,0.974785,97.16,0.998661,0.979971,97.30,0.999121,0.986380,97.19
131,131.38,0.999165,0.973945,97.16,0.998496,0.982731,97.47,0.999212,0.987154,97.32
132,137.87,0.999153,0.973301,97.18,0.998422,0.984716,97.09,0.999090,0.986034,96.98
133,132.33,0.999174,0.974535,97.17,0.998585,0.984969,97.52,0.999250,0.988699,97.34
134,133.75,0.999153,0.975886,97.19,0.998413,0.973255,97.45,0.999229,0.989525,97.37
135,131.69,0.999172,0.974470,97.21,0.998555,0.984971,97.40,0.999176,0.989041,97.31
136,135.12,0.999187,0.975887,97.23,0.998487,0.982789,97.31,0.999174,0.982147,97.20
137,130.76,0.999201,0.977118,97.24,0.998547,0.986672,97.56,0.999236,0.990205,97.43
138,130.56,0.999219,0.976960,97.25,0.998712,0.984398,97.17,0.999136,0.988898,97.14
139,130.76,0.999106,0.975438,97.26,0.998559,0.987150,97.47,0.999227,0.990175,97.37
140,131.58,0.999231,0.976187,97.28,0.998117,0.983943,97.48,0.999224,0.988439,97.38
141,131.73,0.999220,0.977629,97.29,0.998405,0.983022,97.08,0.999062,0.986467,96.97
142,131.11,0.999214,0.977284,97.31,0.998587,0.984947,97.58,0.999289,0.990162,97.50
143,132.99,0.999229,0.978211,97.32,0.998581,0.985775,97.60,0.999265,0.990004,97.49
144,132.85,0.999244,0.979109,97.35,0.998333,0.986530,97.59,0.999272,0.990071,97.48
145,132.93,0.999237,0.978966,97.35,0.998505,0.985967,97.64,0.999284,0.989848,97.57
146,131.16,0.999222,0.978753,97.36,0.998606,0.987489,97.62,0.999284,0.991763,97.52
147,129.96,0.999271,0.979010,97.38,0.998636,0.986652,97.60,0.999283,0.991485,97.54
148,130.94,0.999274,0.978807,97.39,0.998534,0.986509,97.59,0.999277,0.990743,97.54
149,130.47,0.999230,0.978956,97.42,0.998483,0.985689,97.46,0.999245,0.990224,97.38
150,130.56,0.999302,0.980091,97.44,0.998645,0.985980,97.62,0.999288,0.990222,97.56
151,130.80,0.999293,0.980529,97.43,0.998682,0.988208,97.71,0.999321,0.991845,97.59
152,135.72,0.999243,0.981087,97.46,0.998695,0.988125,97.71,0.999312,0.991997,97.63
153,131.75,0.999267,0.980169,97.46,0.998683,0.987866,97.67,0.999302,0.991537,97.55
154,129.64,0.999309,0.981869,97.47,0.998688,0.987849,97.73,0.999333,0.992450,97.64
155,130.84,0.999299,0.980386,97.49,0.998686,0.988285,97.69,0.999325,0.991985,97.61
156,130.57,0.999331,0.981973,97.51,0.998122,0.979830,96.33,0.998751,0.981361,96.29
157,130.05,0.999329,0.982298,97.54,0.998446,0.985474,97.09,0.999073,0.986559,97.00
158,130.51,0.999336,0.982056,97.52,0.998436,0.976034,95.37,0.998477,0.978884,95.31
159,130.79,0.999300,0.982427,97.55,0.998711,0.988351,97.77,0.999318,0.992133,97.66
160,130.73,0.999335,0.983914,97.58,0.997881,0.977204,95.76,0.998522,0.980108,95.64
161,130.05,0.999301,0.983570,97.58,0.998220,0.978973,96.70,0.998984,0.986432,96.63
162,130.77,0.999305,0.982916,97.59,0.998595,0.987092,97.72,0.999317,0.991493,97.63
163,131.83,0.999338,0.983698,97.61,0.997826,0.974624,95.69,0.998467,0.973746,95.47
164,137.31,0.999317,0.984139,97.62,0.998511,0.989166,97.79,0.999346,0.992567,97.71
165,133.45,0.999270,0.983207,97.63,0.997862,0.989387,97.84,0.999359,0.992405,97.75
166,140.59,0.999395,0.983936,97.64,0.998517,0.987523,97.58,0.999267,0.991408,97.49
167,134.34,0.999379,0.984417,97.64,0.997662,0.986946,97.84,0.999352,0.991953,97.72
168,132.79,0.999360,0.984925,97.68,0.998093,0.978871,96.24,0.998770,0.981669,96.22
169,131.59,0.999358,0.985071,97.68,0.998313,0.989004,97.86,0.999372,0.992739,97.76
170,130.51,0.999278,0.985912,97.71,0.998405,0.989568,97.90,0.999371,0.993912,97.82
171,132.96,0.999364,0.984927,97.71,0.998532,0.989778,97.90,0.999378,0.993039,97.81
172,130.14,0.999379,0.985076,97.71,0.998442,0.989466,97.85,0.999367,0.993585,97.78
173,131.03,0.999420,0.985397,97.72,0.998491,0.989149,97.91,0.999381,0.993672,97.82
174,132.05,0.999408,0.985997,97.75,0.998333,0.989783,97.93,0.999400,0.993808,97.87
175,138.09,0.999433,0.985871,97.75,0.998446,0.985416,97.22,0.999142,0.988973,97.19
176,135.29,0.999426,0.986275,97.77,0.998186,0.989244,97.92,0.999385,0.993977,97.86
177,135.07,0.999426,0.987041,97.78,0.998541,0.988912,97.98,0.999409,0.993920,97.91
178,129.94,0.999398,0.985781,97.78,0.998694,0.990314,97.94,0.999418,0.994107,97.90
179,131.97,0.999395,0.987479,97.80,0.998641,0.989337,97.86,0.999376,0.992921,97.80
180,129.82,0.999418,0.986888,97.81,0.998461,0.989262,97.91,0.999399,0.993174,97.86
181,130.92,0.999461,0.986772,97.81,0.998227,0.989886,97.95,0.999419,0.994050,97.92
182,130.30,0.999413,0.987263,97.83,0.997738,0.976093,95.39,0.998438,0.979802,95.38
183,131.46,0.999431,0.987419,97.83,0.997765,0.989584,97.96,0.999418,0.994094,97.93
184,132.33,0.999410,0.986522,97.84,0.998103,0.989625,97.94,0.999425,0.994242,97.93
185,130.76,0.999389,0.988233,97.84,0.998453,0.990018,97.97,0.999418,0.994362,97.94
186,130.12,0.999423,0.987704,97.84,0.998382,0.989316,97.97,0.999428,0.994416,97.97
187,132.60,0.999436,0.987692,97.87,0.998321,0.989435,97.97,0.999413,0.994166,97.95
188,137.17,0.999474,0.987494,97.86,0.997908,0.989622,98.01,0.999434,0.994379,97.97
189,131.41,0.999450,0.987593,97.87,0.998410,0.989898,97.99,0.999426,0.994044,97.99
190,132.97,0.999469,0.988104,97.87,0.997979,0.989629,97.99,0.999425,0.994418,97.95
191,135.90,0.999404,0.987863,97.90,0.997923,0.989726,98.02,0.999436,0.994613,97.98
192,131.82,0.999416,0.988065,97.90,0.998243,0.989545,97.99,0.999427,0.994292,97.96
193,133.90,0.999497,0.987360,97.89,0.998371,0.988834,97.87,0.999395,0.994009,97.87
194,133.79,0.999430,0.988490,97.91,0.998429,0.988750,97.82,0.999379,0.993451,97.83
195,132.83,0.999402,0.988044,97.89,0.998266,0.989117,97.93,0.999407,0.994036,97.92
196,130.42,0.999451,0.988824,97.90,0.997851,0.989622,98.02,0.999438,0.994502,97.99
197,132.32,0.999437,0.988399,97.91,0.998292,0.989670,97.99,0.999434,0.994360,97.99
198,133.35,0.999485,0.987587,97.90,0.998322,0.989706,97.99,0.999437,0.994393,97.99
199,132.84,0.999476,0.987802,97.91,0.997743,0.989805,98.04,0.999435,0.994598,97.99
